hrm_mean,hrm_min,hrm_max,hrm_med,hrm_var,hrm_kurtosis,hrm_skew,hrm_p10,hrm_p90,accel_mean,accel_min,accel_max,accel_med,accel_var,accel_kurtosis,accel_skew,accel_p10,accel_p90,label
65.333,65.0,66.0,65.0,0.222,-1.5,0.707,65.0,66.0,9.875,9.763,10.133,9.855,0.008,2.307,1.704,9.791,9.982,light
63.967,61.0,65.0,65.0,2.166,-0.421,-1.072,61.0,65.0,9.799,9.615,9.935,9.8,0.003,5.398,-1.185,9.777,9.843,light
65.2,65.0,66.0,65.0,0.16,0.25,1.5,65.0,66.0,9.833,9.671,10.143,9.814,0.006,6.388,1.938,9.774,9.895,light
62.9,62.0,65.0,62.0,1.423,-0.848,0.9,62.0,65.0,9.809,9.635,9.943,9.805,0.003,3.038,-0.463,9.767,9.858,light
62.4,61.0,63.0,62.0,0.307,-0.896,-0.188,62.0,63.0,9.839,9.763,10.534,9.812,0.018,21.146,4.656,9.783,9.845,light
63.8,59.0,66.0,65.0,5.627,-1.184,-0.676,60.0,66.0,9.815,9.738,9.985,9.814,0.002,6.915,1.962,9.774,9.839,light
63.633,62.0,65.0,63.5,1.432,-1.545,-0.083,62.0,65.0,9.804,9.774,9.877,9.804,0.0,7.182,1.902,9.784,9.815,light
61.4,58.0,63.0,62.0,1.373,1.013,-1.312,59.9,62.0,9.821,9.769,10.044,9.807,0.004,8.519,3.092,9.784,9.827,light
62.6,61.0,64.0,63.0,0.44,0.198,-0.713,62.0,63.0,9.845,8.468,11.675,9.805,0.218,8.301,1.536,9.759,9.829,light
62.367,61.0,64.0,62.0,0.899,-0.762,0.386,61.0,64.0,9.81,9.708,9.844,9.815,0.0,12.159,-3.173,9.798,9.824,light
61.067,60.0,63.0,61.0,0.596,-0.336,0.32,60.0,62.0,9.83,9.746,10.143,9.824,0.004,19.559,4.292,9.796,9.842,light
62.1,60.0,63.0,62.0,0.757,-0.813,-0.498,61.0,63.0,9.817,9.792,9.854,9.819,0.0,0.117,0.552,9.8,9.836,light
61.667,61.0,64.0,61.0,0.756,-0.145,1.004,61.0,63.0,9.768,7.508,10.506,9.818,0.192,20.973,-4.428,9.798,9.85,light
61.6,61.0,62.0,62.0,0.24,-1.833,-0.408,61.0,62.0,9.81,9.478,10.138,9.816,0.01,5.958,-0.362,9.756,9.855,light
59.667,56.0,62.0,60.0,3.956,-0.748,-0.628,56.0,62.0,9.802,9.476,10.191,9.798,0.01,8.75,0.835,9.756,9.856,light
61.7,61.0,63.0,62.0,0.543,-0.998,0.539,61.0,63.0,9.915,9.765,13.111,9.807,0.353,24.906,5.18,9.771,9.833,light
62.533,61.0,64.0,63.0,1.716,-1.729,-0.073,61.0,64.0,9.832,9.61,10.133,9.831,0.006,6.804,0.926,9.789,9.87,wake
62.667,60.0,64.0,62.5,1.556,-1.224,-0.279,61.0,64.0,9.829,9.793,9.881,9.833,0.0,-0.417,0.13,9.803,9.85,wake
63.233,62.0,64.0,63.0,0.579,-1.169,-0.419,62.0,64.0,9.839,9.704,10.163,9.831,0.005,14.799,3.317,9.803,9.859,wake
62.2,61.0,63.0,62.0,0.693,-1.451,-0.388,61.0,63.0,9.795,9.631,10.035,9.793,0.004,4.679,0.818,9.754,9.841,wake
61.433,59.0,64.0,61.0,2.512,-1.322,0.122,59.9,63.1,9.794,9.643,10.02,9.791,0.003,6.761,1.119,9.763,9.833,wake
63.667,62.0,65.0,64.0,0.556,0.768,-1.306,62.0,64.0,9.791,9.754,9.818,9.794,0.0,-0.123,-0.586,9.766,9.806,wake
61.733,60.0,63.0,62.0,0.596,-0.111,-0.373,61.0,63.0,9.787,9.717,9.825,9.788,0.001,0.762,-0.721,9.757,9.819,wake
61.967,61.0,63.0,62.0,0.099,6.839,-0.753,62.0,62.0,9.796,9.759,9.857,9.795,0.0,0.884,0.636,9.776,9.821,wake
60.333,60.0,61.0,60.0,0.222,-1.5,0.707,60.0,61.0,9.79,9.732,9.836,9.789,0.0,1.346,-0.55,9.773,9.813,wake
62.9,61.0,64.0,63.0,1.157,-1.149,-0.444,61.0,64.0,9.778,9.35,9.82,9.794,0.007,23.441,-4.96,9.77,9.81,wake
61.533,60.0,63.0,62.0,1.582,-1.64,-0.075,60.0,63.0,9.789,9.759,9.816,9.793,0.0,-0.713,-0.339,9.769,9.805,wake
60.267,58.0,62.0,60.0,1.329,-0.71,-0.01,59.0,62.0,9.791,9.66,9.851,9.792,0.001,5.368,-1.678,9.765,9.822,wake
60.967,60.0,62.0,61.0,0.432,-0.689,0.035,60.0,62.0,9.749,7.001,10.703,9.788,0.293,19.481,-4.153,9.767,9.844,light
59.767,59.0,61.0,60.0,0.512,-0.999,0.376,59.0,61.0,9.82,9.766,9.902,9.819,0.001,2.37,0.817,9.797,9.841,wake
60.6,59.0,62.0,61.0,1.44,-1.525,-0.12,59.0,62.0,9.817,9.786,9.843,9.821,0.0,-0.817,-0.552,9.791,9.833,wake
59.8,59.0,62.0,59.0,1.293,-0.771,0.941,59.0,62.0,9.816,9.779,9.844,9.82,0.0,-0.502,-0.428,9.795,9.833,wake
63.267,59.0,64.0,64.0,2.396,2.965,-2.122,60.8,64.0,9.811,9.785,9.852,9.808,0.0,-0.258,0.555,9.793,9.832,wake
63.567,62.0,65.0,63.0,0.846,-0.901,0.189,62.9,65.0,9.813,9.763,9.847,9.811,0.0,1.223,-0.579,9.799,9.833,wake
61.933,60.0,63.0,62.0,0.729,-0.964,-0.194,61.0,63.0,9.818,9.801,9.834,9.816,0.0,-0.712,0.221,9.809,9.83,wake
62.533,61.0,64.0,62.0,0.516,-0.348,0.423,62.0,63.1,9.816,9.788,9.841,9.817,0.0,-0.486,-0.274,9.802,9.83,wake
63.167,62.0,64.0,63.0,0.606,-1.294,-0.299,62.0,64.0,9.814,9.778,9.854,9.812,0.0,-0.644,0.241,9.79,9.839,wake
60.8,59.0,62.0,61.0,1.093,-0.958,-0.469,59.0,62.0,9.812,9.778,9.838,9.814,0.0,-0.381,-0.294,9.793,9.836,wake
62.067,60.0,63.0,62.0,0.996,-1.067,-0.536,61.0,63.0,9.812,9.776,9.845,9.811,0.0,-0.067,-0.243,9.793,9.83,wake
62.9,62.0,63.0,63.0,0.09,5.111,-2.667,62.9,63.0,9.811,9.748,9.834,9.817,0.0,3.208,-1.505,9.795,9.827,wake
59.533,58.0,62.0,59.5,1.249,-0.386,0.418,58.0,61.0,9.814,9.792,9.835,9.815,0.0,-0.795,-0.273,9.799,9.826,wake
62.1,60.0,63.0,62.0,0.69,0.49,-0.886,61.0,63.0,9.812,9.757,9.844,9.812,0.0,0.438,-0.621,9.79,9.833,wake
59.867,58.0,61.0,60.0,1.182,-1.262,-0.356,58.0,61.0,9.814,9.79,9.846,9.817,0.0,-0.503,0.067,9.797,9.831,wake
59.5,58.0,60.0,60.0,0.383,-0.306,-0.843,59.0,60.0,9.816,9.788,9.85,9.812,0.0,-0.877,0.387,9.796,9.839,wake
61.033,60.0,62.0,61.0,0.432,-0.689,-0.035,60.0,62.0,9.811,9.751,9.844,9.813,0.0,2.694,-1.208,9.789,9.829,wake
61.667,60.0,63.0,62.0,0.756,-0.612,-0.214,60.9,63.0,9.815,9.784,9.85,9.816,0.0,1.065,-0.078,9.799,9.826,wake
59.7,59.0,61.0,59.5,0.61,-1.136,0.579,59.0,61.0,9.816,9.789,9.841,9.817,0.0,-1.285,-0.091,9.796,9.836,wake
60.067,58.0,62.0,60.5,1.862,-1.268,-0.278,58.0,62.0,9.813,9.792,9.837,9.813,0.0,-1.066,0.05,9.798,9.826,wake
59.067,58.0,60.0,59.0,0.329,-0.001,0.003,58.0,60.0,9.811,9.783,9.831,9.813,0.0,0.034,-0.39,9.798,9.823,wake
59.567,58.0,61.0,60.0,0.579,-0.373,0.001,59.0,60.1,9.814,9.777,9.838,9.815,0.0,0.127,-0.394,9.796,9.83,wake
58.767,58.0,59.0,59.0,0.179,-0.41,-1.261,58.0,59.0,9.816,9.78,9.84,9.815,0.0,-0.574,-0.156,9.8,9.834,wake
61.167,59.0,62.0,61.0,0.739,-0.593,-0.641,60.0,62.0,9.82,9.789,9.854,9.821,0.0,-0.624,0.329,9.798,9.851,wake
61.6,61.0,63.0,61.0,0.507,-0.702,0.754,61.0,63.0,9.848,9.779,10.879,9.812,0.037,24.734,5.154,9.794,9.831,wake
58.667,57.0,62.0,58.0,1.622,1.005,1.126,57.0,60.1,9.816,9.791,9.846,9.816,0.0,-1.065,0.095,9.797,9.837,wake
57.7,57.0,59.0,58.0,0.41,-0.706,0.366,57.0,58.1,9.818,9.792,9.852,9.816,0.0,-0.377,0.411,9.803,9.836,wake
59.767,58.0,61.0,60.0,0.512,0.628,-0.715,59.0,60.1,9.819,9.78,9.847,9.822,0.0,0.264,-0.804,9.795,9.833,wake
58.767,58.0,59.0,59.0,0.179,-0.41,-1.261,58.0,59.0,9.815,9.783,9.839,9.814,0.0,-0.413,-0.348,9.8,9.834,wake
59.033,58.0,60.0,59.0,0.566,-1.23,-0.055,58.0,60.0,9.809,9.781,9.846,9.809,0.0,0.298,0.329,9.792,9.824,wake
59.433,58.0,61.0,59.0,1.112,-1.199,0.09,58.0,61.0,9.821,9.789,9.85,9.82,0.0,-0.647,-0.047,9.801,9.845,wake
59.3,58.0,60.0,59.0,0.277,-0.644,0.165,59.0,60.0,9.817,9.783,9.843,9.814,0.0,0.245,-0.323,9.802,9.834,wake
59.733,59.0,60.0,60.0,0.196,-0.886,-1.055,59.0,60.0,9.826,9.799,9.864,9.825,0.0,0.395,0.642,9.809,9.845,wake
59.367,58.0,60.0,59.5,0.499,-0.781,-0.657,58.0,60.0,9.819,9.796,9.843,9.816,0.0,-0.652,0.324,9.805,9.838,wake
61.2,59.0,62.0,61.0,0.493,1.341,-0.877,60.9,62.0,9.819,9.787,9.848,9.819,0.0,0.027,0.006,9.804,9.834,wake
59.6,59.0,61.0,59.0,0.707,-1.034,0.862,59.0,61.0,9.824,9.797,9.846,9.824,0.0,-0.998,-0.171,9.807,9.84,wake
60.4,59.0,62.0,60.0,0.973,-0.99,0.175,59.0,62.0,9.826,9.801,9.871,9.826,0.0,1.737,0.846,9.811,9.841,wake
60.333,59.0,61.0,60.5,0.556,-0.96,-0.626,59.0,61.0,9.82,9.785,9.851,9.819,0.0,0.314,-0.201,9.803,9.835,wake
58.967,58.0,60.0,59.0,0.166,2.959,-0.249,58.9,59.0,9.82,9.789,9.856,9.821,0.0,0.439,0.099,9.801,9.835,wake
59.8,59.0,60.0,60.0,0.16,0.25,-1.5,59.0,60.0,9.821,9.799,9.837,9.823,0.0,0.088,-0.704,9.81,9.831,wake
59.5,59.0,60.0,59.5,0.25,-2.0,0.0,59.0,60.0,9.823,9.808,9.852,9.821,0.0,1.543,1.161,9.813,9.833,wake
59.0,59.0,59.0,59.0,0.0,-3.0,0.0,59.0,59.0,9.823,9.786,9.847,9.825,0.0,-0.088,-0.742,9.798,9.841,wake
59.7,59.0,60.0,60.0,0.21,-1.238,-0.873,59.0,60.0,9.812,9.424,10.376,9.828,0.023,6.243,0.531,9.743,9.855,wake
59.267,58.0,62.0,59.0,1.729,-0.501,0.82,58.0,61.1,9.787,9.746,9.812,9.792,0.0,-0.654,-0.757,9.752,9.808,wake
55.833,54.0,58.0,56.0,2.072,-1.338,0.092,54.0,58.0,9.782,9.758,9.813,9.78,0.0,-0.565,0.493,9.764,9.803,wake
54.633,54.0,56.0,54.5,0.499,-0.781,0.657,54.0,56.0,9.785,9.728,9.832,9.789,0.0,0.342,-0.545,9.761,9.806,wake
55.733,55.0,57.0,56.0,0.396,-0.66,0.276,55.0,56.1,9.784,9.751,9.825,9.78,0.0,-0.699,0.463,9.764,9.814,wake
57.967,57.0,59.0,58.0,0.099,6.839,-0.753,58.0,58.0,9.778,9.744,9.828,9.776,0.0,-0.54,0.322,9.752,9.806,wake
57.533,57.0,59.0,57.0,0.516,-0.449,0.964,57.0,59.0,9.773,9.713,9.812,9.772,0.0,0.294,-0.483,9.747,9.801,wake
58.667,58.0,60.0,59.0,0.489,-0.831,0.563,58.0,60.0,9.777,9.749,9.801,9.778,0.0,-0.138,-0.366,9.763,9.793,wake
57.967,57.0,59.0,58.0,0.832,-1.795,0.066,57.0,59.0,9.775,9.749,9.818,9.774,0.0,-0.142,0.656,9.755,9.8,wake
57.3,57.0,58.0,57.0,0.21,-1.238,0.873,57.0,58.0,9.777,9.734,9.815,9.776,0.0,0.146,-0.118,9.758,9.801,wake
58.4,57.0,59.0,58.0,0.373,-0.643,-0.491,58.0,59.0,9.771,9.735,9.809,9.77,0.0,-0.118,-0.129,9.75,9.791,wake
58.867,58.0,59.0,59.0,0.116,2.654,-2.157,58.0,59.0,9.777,9.725,9.799,9.781,0.0,0.284,-0.865,9.754,9.796,wake
58.933,58.0,60.0,59.0,0.729,-1.616,0.128,58.0,60.0,9.778,9.743,9.81,9.78,0.0,0.317,-0.034,9.76,9.794,wake
59.967,59.0,61.0,60.0,0.632,-1.416,0.06,59.0,61.0,9.77,9.74,9.796,9.769,0.0,-0.612,0.0,9.755,9.788,wake
59.267,57.0,60.0,60.0,1.196,-0.229,-1.154,57.0,60.0,9.774,9.743,9.798,9.778,0.0,-0.257,-0.535,9.753,9.786,wake
57.633,57.0,58.0,58.0,0.232,-1.694,-0.553,57.0,58.0,9.772,9.734,9.826,9.768,0.001,0.306,0.799,9.751,9.798,wake
58.767,56.0,63.0,57.0,5.646,-1.12,0.74,57.0,63.0,9.924,8.677,13.154,9.801,0.501,12.211,3.143,9.73,10.012,light
61.567,60.0,63.0,62.0,1.112,-1.199,-0.09,60.0,63.0,9.782,9.742,9.819,9.783,0.0,0.734,-0.37,9.766,9.799,wake
58.967,58.0,60.0,59.0,0.299,0.331,-0.021,58.0,60.0,9.788,9.758,9.825,9.789,0.0,-1.033,0.065,9.766,9.809,wake
58.2,58.0,59.0,58.0,0.16,0.25,1.5,58.0,59.0,9.791,9.747,9.832,9.794,0.0,-0.543,-0.227,9.762,9.818,wake
58.967,58.0,60.0,59.0,0.166,2.959,-0.249,58.9,59.0,9.789,9.765,9.827,9.787,0.0,-0.64,0.435,9.768,9.81,wake
60.033,59.0,61.0,60.0,0.566,-1.23,-0.055,59.0,61.0,9.794,9.757,9.829,9.794,0.0,0.08,0.069,9.778,9.81,wake
58.633,57.0,60.0,58.0,1.166,-1.393,0.131,57.0,60.0,9.794,9.759,9.833,9.793,0.0,-0.666,0.133,9.774,9.819,wake
57.5,57.0,59.0,57.0,0.45,-0.222,0.994,57.0,58.1,9.786,9.752,9.808,9.786,0.0,-0.494,-0.386,9.765,9.805,deep
57.7,57.0,58.0,58.0,0.21,-1.238,-0.873,57.0,58.0,9.79,9.749,9.819,9.79,0.0,-0.055,-0.325,9.772,9.809,deep
58.6,58.0,59.0,59.0,0.24,-1.833,-0.408,58.0,59.0,9.793,9.761,9.829,9.796,0.0,-0.709,-0.154,9.768,9.818,deep
58.133,58.0,59.0,58.0,0.116,2.654,2.157,58.0,59.0,9.79,9.753,9.827,9.786,0.0,-0.848,0.239,9.766,9.819,deep
58.7,58.0,60.0,58.0,0.81,-1.473,0.626,58.0,60.0,9.79,9.76,9.813,9.791,0.0,-0.806,-0.294,9.771,9.808,deep
60.533,59.0,62.0,60.0,1.049,-1.168,0.282,59.0,62.0,9.785,9.754,9.812,9.785,0.0,-0.589,-0.163,9.766,9.805,deep
58.767,58.0,61.0,58.0,1.046,-0.262,1.039,58.0,60.1,9.787,9.729,9.82,9.787,0.0,0.611,-0.779,9.768,9.813,deep
59.067,58.0,60.0,59.0,0.729,-1.616,-0.128,58.0,60.0,9.794,9.756,9.822,9.796,0.0,-0.085,-0.635,9.773,9.809,deep
58.7,58.0,59.0,59.0,0.21,-1.238,-0.873,58.0,59.0,9.788,9.73,9.833,9.783,0.001,-0.191,-0.01,9.765,9.821,deep
57.6,57.0,59.0,57.0,0.507,-0.702,0.754,57.0,59.0,9.784,9.733,9.821,9.786,0.0,1.343,-0.651,9.769,9.803,deep
58.267,56.0,60.0,59.0,1.462,-0.907,-0.408,56.9,60.0,9.792,9.75,9.822,9.793,0.0,-0.157,-0.452,9.772,9.814,deep
58.067,57.0,59.0,58.0,0.662,-1.48,-0.123,57.0,59.0,9.79,9.745,9.829,9.791,0.0,-0.383,-0.41,9.762,9.812,deep
59.0,57.0,60.0,59.0,1.267,-0.964,-0.701,57.0,60.0,9.787,9.758,9.819,9.783,0.0,-0.498,0.435,9.772,9.808,deep
58.567,58.0,60.0,59.0,0.312,-0.882,0.309,58.0,59.0,9.785,9.733,9.836,9.782,0.0,1.112,0.227,9.762,9.808,deep
58.933,58.0,60.0,59.0,0.596,-1.314,0.115,58.0,60.0,9.794,9.759,9.836,9.793,0.0,-0.702,0.286,9.767,9.828,deep
59.3,59.0,60.0,59.0,0.21,-1.238,0.873,59.0,60.0,9.789,9.746,9.812,9.793,0.0,0.517,-0.821,9.772,9.807,deep
59.433,59.0,60.0,59.0,0.246,-1.928,0.269,59.0,60.0,9.794,9.756,9.824,9.794,0.0,0.313,-0.051,9.778,9.815,deep
59.3,59.0,60.0,59.0,0.21,-1.238,0.873,59.0,60.0,9.791,9.754,9.818,9.793,0.0,-0.979,-0.281,9.765,9.813,deep
58.633,58.0,60.0,58.0,0.566,-0.897,0.717,58.0,60.0,9.787,9.749,9.82,9.788,0.0,-0.224,-0.282,9.766,9.811,deep
60.367,58.0,63.0,60.5,2.432,-1.243,-0.253,58.0,62.0,9.787,9.757,9.824,9.785,0.0,-1.006,0.169,9.759,9.811,deep
58.033,57.0,60.0,58.0,0.899,-0.96,0.403,57.0,59.0,9.786,9.725,9.811,9.785,0.0,3.135,-1.27,9.77,9.808,deep
59.833,59.0,61.0,60.0,0.272,0.192,-0.183,59.0,60.0,9.791,9.759,9.817,9.792,0.0,-0.93,-0.105,9.771,9.812,deep
60.667,60.0,61.0,61.0,0.222,-1.5,-0.707,60.0,61.0,9.792,9.762,9.819,9.793,0.0,-1.008,-0.149,9.772,9.811,deep
60.4,60.0,61.0,60.0,0.24,-1.833,0.408,60.0,61.0,9.783,9.747,9.819,9.781,0.0,-0.336,0.023,9.767,9.803,deep
59.6,58.0,60.0,60.0,0.507,0.544,-1.464,58.0,60.0,9.785,9.757,9.82,9.783,0.0,-0.599,0.144,9.768,9.802,deep
58.633,58.0,59.0,59.0,0.232,-1.694,-0.553,58.0,59.0,9.79,9.767,9.811,9.79,0.0,-0.892,-0.028,9.776,9.806,deep
59.133,59.0,60.0,59.0,0.116,2.654,2.157,59.0,60.0,9.782,9.736,9.824,9.781,0.0,0.138,-0.04,9.76,9.808,deep
59.433,59.0,60.0,59.0,0.246,-1.928,0.269,59.0,60.0,9.781,9.751,9.818,9.784,0.0,-0.868,0.076,9.76,9.801,deep
59.967,59.0,61.0,60.0,0.632,-1.416,0.06,59.0,61.0,9.791,9.735,9.835,9.79,0.0,0.464,-0.323,9.766,9.813,deep
60.667,59.0,62.0,61.0,0.756,-0.846,0.09,60.0,62.0,9.795,9.744,9.833,9.8,0.0,0.62,-0.67,9.773,9.812,deep
58.667,58.0,59.0,59.0,0.222,-1.5,-0.707,58.0,59.0,9.785,9.729,9.823,9.786,0.0,2.153,-0.81,9.773,9.805,deep
58.433,58.0,59.0,58.0,0.246,-1.928,0.269,58.0,59.0,9.794,9.761,9.829,9.792,0.0,-0.154,0.305,9.775,9.818,deep
60.3,59.0,61.0,60.5,0.61,-1.136,-0.579,59.0,61.0,9.785,9.757,9.832,9.788,0.0,1.381,0.33,9.761,9.8,deep
60.5,59.0,61.0,61.0,0.583,-0.367,-1.122,59.0,61.0,9.792,9.753,9.828,9.79,0.0,-1.083,0.035,9.767,9.821,deep
59.9,59.0,60.0,60.0,0.09,5.111,-2.667,59.9,60.0,9.793,9.733,9.827,9.79,0.0,-0.086,-0.293,9.77,9.822,deep
59.4,59.0,61.0,59.0,0.507,0.544,1.464,59.0,61.0,9.788,9.76,9.812,9.786,0.0,-0.666,0.113,9.773,9.807,deep
60.367,60.0,61.0,60.0,0.232,-1.694,0.553,60.0,61.0,9.78,9.561,9.81,9.785,0.002,20.822,-4.55,9.771,9.805,deep
59.7,59.0,61.0,60.0,0.477,-0.851,0.474,59.0,61.0,9.791,9.765,9.828,9.792,0.0,0.655,0.361,9.774,9.804,deep
60.633,60.0,61.0,61.0,0.232,-1.694,-0.553,60.0,61.0,9.782,9.752,9.814,9.784,0.0,-0.757,0.065,9.76,9.803,deep
60.533,59.0,61.0,61.0,0.516,-0.047,-1.197,59.0,61.0,9.788,9.731,9.828,9.788,0.0,0.224,-0.371,9.76,9.815,deep
60.367,59.0,61.0,60.5,0.499,-0.781,-0.657,59.0,61.0,9.788,9.749,9.816,9.791,0.0,-0.271,-0.552,9.763,9.805,deep
61.067,60.0,62.0,61.0,0.329,-0.001,0.003,60.0,62.0,9.792,9.755,9.826,9.791,0.0,-0.132,0.049,9.773,9.815,deep
61.433,61.0,62.0,61.0,0.246,-1.928,0.269,61.0,62.0,9.787,9.744,9.835,9.786,0.0,0.13,0.212,9.764,9.809,deep
61.0,61.0,61.0,61.0,0.0,-3.0,0.0,61.0,61.0,9.782,9.724,9.814,9.783,0.001,0.7,-1.121,9.734,9.805,deep
60.5,60.0,61.0,60.5,0.25,-2.0,0.0,60.0,61.0,9.79,9.757,9.82,9.79,0.0,-0.324,0.032,9.774,9.813,deep
60.8,60.0,61.0,61.0,0.16,0.25,-1.5,60.0,61.0,9.785,9.745,9.811,9.787,0.0,-0.686,-0.501,9.758,9.805,deep
58.3,58.0,60.0,58.0,0.343,2.116,1.809,58.0,59.0,9.787,9.764,9.813,9.785,0.0,-0.972,0.26,9.771,9.807,deep
59.7,58.0,60.0,60.0,0.277,1.447,-1.539,59.0,60.0,9.789,9.753,9.824,9.786,0.0,-0.927,0.114,9.765,9.813,deep
59.9,59.0,61.0,60.0,0.357,-0.262,0.038,59.0,61.0,9.78,9.729,9.826,9.777,0.0,0.646,-0.022,9.758,9.802,deep
61.5,61.0,62.0,61.5,0.25,-2.0,0.0,61.0,62.0,9.783,9.74,9.821,9.786,0.0,-0.228,-0.383,9.757,9.803,deep
60.567,58.0,62.0,61.0,1.912,-0.846,-0.706,58.0,62.0,9.783,9.753,9.811,9.785,0.0,-0.569,-0.002,9.766,9.801,deep
61.467,60.0,63.0,61.0,0.982,-1.015,0.195,60.0,63.0,9.783,9.752,9.812,9.78,0.0,-0.676,0.138,9.765,9.806,deep
61.067,59.0,63.0,61.0,1.396,-0.916,0.235,60.0,63.0,9.784,9.748,9.808,9.787,0.0,0.483,-0.788,9.768,9.802,deep
56.233,54.0,59.0,56.5,1.912,-1.123,0.031,54.9,58.0,9.785,9.734,9.823,9.788,0.0,0.078,-0.332,9.759,9.81,deep
57.933,55.0,60.0,58.0,1.796,-0.05,-0.377,56.0,60.0,9.781,9.722,9.806,9.786,0.0,3.275,-1.454,9.762,9.796,deep
59.067,59.0,60.0,59.0,0.062,10.071,3.474,59.0,59.0,9.808,9.723,10.323,9.789,0.011,18.069,4.231,9.762,9.818,wake
58.467,57.0,60.0,58.0,0.849,-0.77,0.481,57.9,60.0,9.788,9.762,9.832,9.786,0.0,-0.519,0.545,9.768,9.81,wake
59.333,58.0,60.0,59.0,0.289,-0.781,0.048,59.0,60.0,9.788,9.755,9.834,9.785,0.0,-0.098,0.709,9.767,9.819,wake
59.367,57.0,63.0,59.0,3.699,-1.067,0.344,57.0,62.0,9.785,9.755,9.824,9.783,0.0,-0.692,0.138,9.761,9.805,wake
58.333,58.0,59.0,58.0,0.222,-1.5,0.707,58.0,59.0,9.789,9.764,9.823,9.786,0.0,-0.77,0.539,9.77,9.812,wake
57.767,57.0,58.0,58.0,0.179,-0.41,-1.261,57.0,58.0,9.79,9.757,9.849,9.789,0.0,1.135,0.774,9.766,9.805,wake
57.667,57.0,59.0,58.0,0.356,-0.656,0.28,57.0,58.0,9.794,9.766,9.839,9.794,0.0,1.145,0.769,9.773,9.805,wake
58.9,58.0,60.0,59.0,0.357,-0.262,0.038,58.0,60.0,9.792,9.763,9.852,9.79,0.0,1.907,0.976,9.77,9.811,wake
59.167,57.0,60.0,59.0,0.472,1.499,-0.845,58.9,60.0,9.776,9.625,9.838,9.784,0.002,2.991,-1.859,9.705,9.807,wake
57.733,56.0,59.0,58.0,1.062,-0.84,-0.546,56.0,59.0,9.783,9.734,9.836,9.783,0.001,0.117,0.037,9.755,9.808,wake
59.0,58.0,61.0,59.0,0.733,-0.149,0.637,58.0,60.0,9.796,9.762,9.835,9.797,0.0,-0.816,0.028,9.775,9.813,wake
61.733,58.0,67.0,61.5,8.062,-1.041,0.271,58.0,66.0,9.791,9.768,9.833,9.788,0.0,0.711,1.065,9.776,9.813,wake
55.9,55.0,57.0,56.0,0.357,-0.262,0.038,55.0,57.0,9.793,9.766,9.823,9.794,0.0,-0.52,0.115,9.775,9.811,wake
55.667,54.0,59.0,55.0,2.622,-0.468,0.925,54.0,58.1,9.787,9.762,9.833,9.785,0.0,-0.195,0.793,9.766,9.814,wake
59.2,57.0,65.0,59.0,3.76,2.477,1.829,58.0,62.2,9.793,9.759,9.839,9.794,0.0,-0.255,0.388,9.771,9.816,wake
64.5,60.0,67.0,65.0,4.117,-0.302,-0.91,61.0,66.1,9.792,9.769,9.841,9.788,0.0,1.696,1.172,9.775,9.81,wake
59.067,58.0,60.0,59.0,0.529,-1.106,-0.102,58.0,60.0,9.794,9.75,9.822,9.796,0.0,-0.617,-0.447,9.772,9.813,wake
58.3,58.0,59.0,58.0,0.21,-1.238,0.873,58.0,59.0,9.797,9.759,9.826,9.798,0.0,-0.245,-0.257,9.775,9.82,wake
60.3,58.0,62.0,61.0,1.477,-0.602,-0.588,58.0,62.0,9.793,9.756,9.832,9.793,0.0,-0.872,-0.04,9.768,9.817,wake
59.467,58.0,62.0,59.0,1.049,-0.344,0.462,58.0,61.0,9.79,9.746,9.814,9.789,0.0,0.27,-0.559,9.771,9.81,wake
59.967,59.0,62.0,60.0,0.832,-0.563,0.593,59.0,61.0,9.797,9.769,9.823,9.797,0.0,-0.688,0.273,9.781,9.814,wake
61.8,60.0,63.0,62.0,0.96,-0.792,-0.442,60.0,63.0,9.792,9.763,9.826,9.789,0.0,-0.547,0.351,9.772,9.811,wake
60.767,60.0,63.0,61.0,0.712,-0.285,0.795,60.0,62.0,9.798,9.775,9.829,9.797,0.0,0.512,0.574,9.787,9.81,wake
63.167,63.0,64.0,63.0,0.139,1.2,1.789,63.0,64.0,9.798,9.763,9.922,9.795,0.001,9.249,2.638,9.778,9.823,wake
60.9,60.0,62.0,61.0,0.423,-0.662,0.102,60.0,62.0,9.783,9.76,9.822,9.782,0.0,-0.118,0.72,9.767,9.808,wake
59.867,59.0,61.0,60.0,0.516,-1.051,0.203,59.0,61.0,9.791,9.752,9.838,9.794,0.0,-0.592,0.075,9.767,9.817,wake
60.167,59.0,62.0,60.0,0.872,-0.367,0.646,59.0,62.0,9.79,9.762,9.816,9.787,0.0,-0.923,0.177,9.772,9.813,wake
61.133,60.0,62.0,61.0,0.649,-1.419,-0.246,60.0,62.0,9.79,9.756,9.826,9.791,0.0,-0.613,0.021,9.769,9.81,wake
58.5,57.0,62.0,58.0,2.25,-0.736,0.652,57.0,61.0,9.794,9.762,9.838,9.795,0.0,0.063,0.443,9.771,9.816,rem
60.767,57.0,63.0,61.0,3.512,-0.832,-0.663,58.0,63.0,9.788,9.757,9.813,9.791,0.0,0.078,-0.605,9.765,9.804,rem
60.8,60.0,62.0,61.0,0.36,-0.444,0.111,60.0,61.1,9.79,9.759,9.823,9.795,0.0,-0.783,-0.182,9.771,9.806,rem
